internal_revenue_code,description,code,payer,price,inpatient_outpatient,cms_certification_num,code_disambiguator
Px00072210004,HC DELIVERY LEVEL 4,NONE,GROSS CHARGE,8299.0,BOTH,500024,NONE
Px00092010032,HC FETAL NON-STRESS TEST,59025,GROSS CHARGE,408.0,BOTH,500024,NONE
Px00094010050,HC INSERT STRAIGHT CATH BLADDER,51701,GROSS CHARGE,519.0,BOTH,500024,NONE
Px00076110006,HC ESTAB PT VISIT - LEVEL 1,99211,GROSS CHARGE,201.0,BOTH,500024,NONE
Px00094010051,HC INSERT FOLEY CATH BLADDER,51702,GROSS CHARGE,519.0,BOTH,500024,NONE
Px00094010052,HC ULTRAVIOLET LIGHT THERAPY,96900,GROSS CHARGE,613.0,BOTH,500024,NONE
Px00094210105,HC LACTATION CONSULT 30 MIN,99211,GROSS CHARGE,201.0,BOTH,500024,NONE
Px00094210106,HC LACTATION CONSULT 60 MIN,99211,GROSS CHARGE,201.0,BOTH,500024,NONE
Px0000643575L,HC PACER ASSURITY MRI DR RF PM2272,C1785,GROSS CHARGE,13460.0,BOTH,500024,NONE
Px0000646908L,HC STENT VIABAHN VBX 9X39X135CM BXA093902A,C1874,GROSS CHARGE,19531.0,BOTH,500024,NONE
Px0000646906L,HC STENT VIABAHN VBX 8X39X135CM BXA083902A,C1874,GROSS CHARGE,19531.0,BOTH,500024,NONE
Px0000646920L,HC STENT VIABAHN VBX 7X59X135CM BXA075902A,C1874,GROSS CHARGE,19531.0,BOTH,500024,NONE
Px00037010151,HC MOD SED SAME PHYS/QHP INITIAL 15 MINS<5YRS,99151,GROSS CHARGE,348.0,BOTH,500024,NONE
Px00037010152,HC MOD SED SAME PHYS/QHP INITIAL 15 MINS>5YRS,99152,GROSS CHARGE,391.0,BOTH,500024,NONE
Px00076110021,HC ESTAB PT VISIT - LEVEL 5,99215,GROSS CHARGE,559.0,BOTH,500024,NONE
Px00037010153,HC MOD SED SAME PHYS/QHP EACH ADDL 15 MINS,99153,GROSS CHARGE,130.0,BOTH,500024,NONE
Px00037010154,HC MOD SED OTHER PHYS/QHP INITIAL 15 MINS<5YRS,99155,GROSS CHARGE,272.0,BOTH,500024,NONE
Px00037010155,HC MOD SED OTHER PHYS/QHP INITIAL 15MINS >5YRS,99156,GROSS CHARGE,137.0,BOTH,500024,NONE
Px00037010156,HC MOD SED OTHER PHYS/QHP EACH ADDL 15 MINS,99157,GROSS CHARGE,137.0,BOTH,500024,NONE
Px00076110039,HC ESTAB PT VISIT - LEVEL 2,99212,GROSS CHARGE,237.0,BOTH,500024,NONE
Px0000643580L,HC LEAD TENDRIL MRI 52CM LPA1200M52,C1898,GROSS CHARGE,1575.0,BOTH,500024,NONE
Px0000643581L,HC LEAD TENDRIL MRI 58CM LPA1200M58,C1898,GROSS CHARGE,1575.0,BOTH,500024,NONE
Px0000648428L,HC VALVE TAVR EVOLUT PRO 23MM EVOLUTPRO23US,C1889,GROSS CHARGE,87600.0,BOTH,500024,NONE
Px0000648429L,HC VALVE TAVR EVOLUT PRO 26MM EVOLUTPRO26US,C1889,GROSS CHARGE,87600.0,BOTH,500024,NONE
Px0000648430L,HC VALVE TAVR EVOLUT PRO 29MM EVOLUTPRO29US,C1889,GROSS CHARGE,87600.0,BOTH,500024,NONE
Px0000547987L,HC VALVE TAVR EVOLUT R 26MM EVOLUTR26US,C1889,GROSS CHARGE,87600.0,BOTH,500024,NONE
Px00076110040,HC ESTAB PT VISIT - LEVEL 3,99213,GROSS CHARGE,281.0,BOTH,500024,NONE
Px00076110041,HC ESTAB PT VISIT - LEVEL 4,99214,GROSS CHARGE,339.0,BOTH,500024,NONE
Px00074010056,HC SLP STDY UNATND W/HRT RATE/O2 SAT/RESP/SLP TIME,95800,GROSS CHARGE,1026.0,BOTH,500024,NONE
Px00076110179,HC AC ESTAB OFC VST RG-LVL 2,S9401,GROSS CHARGE,327.0,BOTH,500024,NONE
Px0000643579L,HC LEAD TENDRIL MRI 46CM LPA1200M46,C1898,GROSS CHARGE,1575.0,BOTH,500024,NONE
Px00045010234,HC ED CYSTO BLADDER W/URETERAL CATHETERIZATION CDM,52005,GROSS CHARGE,8128.0,BOTH,500024,NONE
Px0000637305L,HC VALVE TAVR EVOLUT R 34MM EVOLUTR34US,C1889,GROSS CHARGE,87600.0,BOTH,500024,NONE
Px0000637306L,HC SYS DELV TAVR EVOLUT 34MM ENVEORNUS,C1889,GROSS CHARGE,14791.0,BOTH,500024,NONE
Px0000637307L,HC SYS LOADING EVOLUT R 34MM LSENVEOR34US,NONE,GROSS CHARGE,2917.0,BOTH,500024,NONE
Px0000427184L,HC JETSTREAM ATHERECTOMY CATH 2.4MM 112266001,C1724,GROSS CHARGE,19580.0,BOTH,500024,NONE
Px0000611410L,HC PACEMAKER ACCOLADE DR MRI L311,C1785,GROSS CHARGE,13452.0,BOTH,500024,NONE
Px0000658689L,HC OCCLUDER AMPLATZER PFO 25MM 9PFO025,C1817,GROSS CHARGE,30880.0,BOTH,500024,NONE
Px00094010002,HC PR H0023 ALCOHOL/DRUG OUTREACH,H0023,GROSS CHARGE,306.0,BOTH,500024,NONE
Px0000639385L,HC QUATTRO INTRAVASCULAR HEAT EXCHG CATHETER,Q4187,GROSS CHARGE,6759.0,BOTH,500024,NONE
Px00096910126,PROLONGED SERVICE OFFICE FIRST HOUR,99354,GROSS CHARGE,241.0,BOTH,500024,NONE
Px00075010315,HC MPU LEVEL 1,NONE,GROSS CHARGE,865.0,BOTH,500024,NONE
Px0000658690L,HC 35MM AMPLATZER SEPTAL OCCLUDER 9PFO035,C1817,GROSS CHARGE,30880.0,BOTH,500024,NONE
Px00096910127,HC PR 99355 PROLONGED SERVICE OFFICE EA ADD 30MIN,99355,GROSS CHARGE,238.0,BOTH,500024,NONE
Px00096910128,PROLONGED SERVICE INPATIENT FIRST HOUR,99356,GROSS CHARGE,241.0,BOTH,500024,NONE
Px00096910130,PROLONG SERVICE W/O CONTACT FIRST HOUR,99358,GROSS CHARGE,292.0,BOTH,500024,NONE
Px00098310002,NEW PT VISIT - LEVEL 2,99202,GROSS CHARGE,288.0,BOTH,500024,NONE
Px00098310003,HC PR 99203 NEW PT VISIT - LEVEL 3,99203,GROSS CHARGE,344.0,BOTH,500024,NONE
Px00098310004,HC PR NEW PT VISIT /OR GEN EMPLYMNT PHYS - LEVEL 4,99204,GROSS CHARGE,627.0,BOTH,500024,NONE
Px00098310005,NEW PT VISIT - LEVEL 5,99205,GROSS CHARGE,658.0,BOTH,500024,NONE
Px00098310006,ESTAB PT VISIT - LEVEL 1,99211,GROSS CHARGE,201.0,BOTH,500024,NONE
Px00098310007,ESTAB PT VISIT - LEVEL 2,99212,GROSS CHARGE,237.0,BOTH,500024,NONE
Px00098310008,ESTAB PT VISIT - LEVEL 3,99213,GROSS CHARGE,281.0,BOTH,500024,NONE
Px00075010316,HC MPU LEVEL 2,NONE,GROSS CHARGE,1484.0,BOTH,500024,NONE
Px00098310009,HC PR 99214 ESTAB PT VISIT - LEVEL 4,99214,GROSS CHARGE,339.0,BOTH,500024,NONE
Px00031010165,HC TPMT GENE COM VARIANTS,81335,GROSS CHARGE,257.0,BOTH,500024,NONE
Px00032010029,HC XR EXAM ABDOMEN 1 VIEW,74018,GROSS CHARGE,335.0,BOTH,500024,NONE
Px00098310010,ESTAB PT VISIT - LEVEL 5,99215,GROSS CHARGE,559.0,BOTH,500024,NONE
Px00032010107,HC XR EXAM ABDOMEN 2 VIEWS,74019,GROSS CHARGE,641.0,BOTH,500024,NONE
Px00032010135,HC XR EXAM ABDOMEN 3+ VIEWS,74021,GROSS CHARGE,718.0,BOTH,500024,NONE
Px00032410014,HC XR EXAM CHEST 1 VIEW,71045,GROSS CHARGE,299.0,BOTH,500024,NONE
Px00032410015,HC XR EXAM CHEST 2 VIEWS,71046,GROSS CHARGE,299.0,BOTH,500024,NONE
Px00032410016,HC XR EXAM CHEST 3 VIEWS,71047,GROSS CHARGE,299.0,BOTH,500024,NONE
Px00032410017,HC XR EXAM CHEST 4+ VIEWS,71048,GROSS CHARGE,572.0,BOTH,500024,NONE
Px00036110023,HC DX BONE MARROW BX & ASPIR,38222,GROSS CHARGE,6655.0,BOTH,500024,NONE
Px00042010003,HC ORTHOTIC/PROSTH MGMT & TRAINING SBSQ ENCTR PER 15MIN,97763,GROSS CHARGE,125.0,BOTH,500024,NONE
Px00046010048,HC PULMONARY STRESS TESTING - SIX MINUTE WALK,94618,GROSS CHARGE,506.0,BOTH,500024,NONE
Px00048110006,HC EVASC RPR A-UNILAC NDGFT,34703,GROSS CHARGE,4477.0,BOTH,500024,NONE
Px00098710005,INITIAL HOSPITAL CARE LEVEL 1,99221,GROSS CHARGE,150.0,BOTH,500024,NONE
Px00048110008,HC EVAC RPR A-BIILIAC NDGFT,34705,GROSS CHARGE,8099.0,BOTH,500024,NONE
Px00048110048,HC PERQ ACCESS & CLSR FEM ART,34713,GROSS CHARGE,711.0,BOTH,500024,NONE
Px00032410018,HC XR CHEST PORTABLE 1 VIEW,71045,GROSS CHARGE,299.0,BOTH,500024,NONE
Px00032010190,HC XR ABDOMEN PORTABLE 1 VIEW,74018,GROSS CHARGE,335.0,BOTH,500024,NONE
Px00090010081,HC MH ASSESSMENT (PER 15 MIN),H0031,GROSS CHARGE,119.0,BOTH,500024,NONE
Px0000658623L,HC SYSTEM PACING TRANSCATH MICRA MICRATCPSYSTEM,C1786,GROSS CHARGE,28000.0,BOTH,500024,NONE
Px00098710006,INITIAL HOSPITAL CARE LEVEL 2,99222,GROSS CHARGE,254.0,BOTH,500024,NONE
Px0000662294L,HC STENT RESLT ONYX 4.50X12,C1874,GROSS CHARGE,5850.0,BOTH,500024,NONE
Px0000662296L,HC STENT RESLT ONYX 4.50X18,C1874,GROSS CHARGE,5850.0,BOTH,500024,NONE
Px0000662297L,HC STENT RESLT ONYX 4.50X22,C1874,GROSS CHARGE,5850.0,BOTH,500024,NONE
Px00098710007,INITIAL HOSPITAL CARE LEVEL 3,99223,GROSS CHARGE,494.0,BOTH,500024,NONE
Px0000662299L,HC STENT RESLT ONYX 4.50X30,C1874,GROSS CHARGE,5850.0,BOTH,500024,NONE
Px0000662301L,HC STENT RESLT ONYX 5.00X15,C1874,GROSS CHARGE,5850.0,BOTH,500024,NONE
Px00098710011,HC PR 99231 SUBSEQUENT HOSPITAL CARE LEVEL 1,99231,GROSS CHARGE,90.0,BOTH,500024,NONE
Px0000664060L,HC LOOP RECORDER CONFIRM RX DM3500,C1764,GROSS CHARGE,23086.0,BOTH,500024,NONE
Px0000658624L,HC SHEATH INTRO MICRA HYDRPHL 23F MI2355A,C1894,GROSS CHARGE,3900.0,BOTH,500024,NONE
Px00098710012,SUBSEQUENT HOSPITAL CARE LEVEL 2,99232,GROSS CHARGE,183.0,BOTH,500024,NONE
Px00098710013,HC PR 99233 SUBSEQUENT HOSPITAL CARE LEVEL 3,99233,GROSS CHARGE,263.0,BOTH,500024,NONE
Px00045010105,HC ED PUNCTURE SHUNT TUBE/RESERVOIR ASPIRATION/INJ PX CDM,61070,GROSS CHARGE,2684.0,BOTH,500024,NONE
Px00045010107,HC ED SPINAL PUNCTURE LUMBAR DIAGNOSTIC CDM,62270,GROSS CHARGE,2682.0,BOTH,500024,NONE
Px00075010317,HC MPU LEVEL 3,NONE,GROSS CHARGE,2102.0,BOTH,500024,NONE
Px00045010108,HC ED SPINAL PUNCTURE THER DRAIN CEREBROSPINAL FLUID CDM,62272,GROSS CHARGE,2684.0,BOTH,500024,NONE
Px00042010108,HC CANALITH REPOSITION PROC,95992,GROSS CHARGE,111.0,BOTH,500024,NONE
Px00042010110,HC MECHANICAL TRACTION THERAPY,97012,GROSS CHARGE,84.0,BOTH,500024,NONE
Px0000591023L,HC SAFARI 2 SMALL GUIDEWIRE,C1769,GROSS CHARGE,1294.0,BOTH,500024,NONE
Px0000595757L,HC SAFAR EXTRA SMALL GUIDEWIRE,C1769,GROSS CHARGE,1498.0,BOTH,500024,NONE
Px0000659518L,HC KIT HRT VLV TAVR SAPIEN 3 20MM 9600CT20A,C1889,GROSS CHARGE,94900.0,BOTH,500024,NONE
Px0000646192L,HC CATH TWNPS TORQ 135CM 5201 5201,C1887,GROSS CHARGE,3104.0,BOTH,500024,NONE
Px0000665860L,HC WOLVERINE CUTTING BALLOON 3.00X6MM H74939401063000,C1725,GROSS CHARGE,5469.0,BOTH,500024,NONE
Px0000665867L,HC WOLVERINE CUTTING BALLOON 2.50X10MM H74939401102500,C1725,GROSS CHARGE,5469.0,BOTH,500024,NONE
Px0000665869L,HC WOLVERINE CUTTING BALLOON 3.00X10MM H74939401103000,C1725,GROSS CHARGE,5469.0,BOTH,500024,NONE
Px0000665876L,HC WOLVERINE CUTTING BALLOON 2.50X15MM H74939401152500,C1725,GROSS CHARGE,5469.0,BOTH,500024,NONE
Px0000665878L,HC WOLVERINE CUTTING BALLOON 3.00X15MM H74939401153000,C1725,GROSS CHARGE,5469.0,BOTH,500024,NONE
Px00042010113,HC ELECTRIC STIM THER,97014,GROSS CHARGE,67.0,BOTH,500024,NONE
Px00042010124,"HC ELECTRICAL STIMULATION ATTENDED, EA 15 MIN",97032,GROSS CHARGE,109.0,BOTH,500024,NONE
Px0000668132L,HC STENT RESLT ONYX 2.0 X 8MM RONYX20008UX,C1874,GROSS CHARGE,5850.0,BOTH,500024,NONE
Px0000668133L,HC STENT RESLT ONYX 2.0 X 12MM RONYX20012UX,C1874,GROSS CHARGE,5850.0,BOTH,500024,NONE
Px0000668134L,HC STENT RESLT ONYX 2.0 X 15MM RONYX20015UX,C1874,GROSS CHARGE,5850.0,BOTH,500024,NONE
Px00042010127,"HC ULTRASOUND THERAPY, EA 15 MIN",97035,GROSS CHARGE,61.0,BOTH,500024,NONE
Px0000668135L,HC STENT RESLT ONYX 2.0 X 18MM RONYX20018UX,C1874,GROSS CHARGE,5850.0,BOTH,500024,NONE
Px0000668136L,HC STENT RESLT ONYX 2.0 X 22MM RONYX20022UX,C1874,GROSS CHARGE,5850.0,BOTH,500024,NONE
Px0000668138L,HC STENT RESLT ONYX 2.0 X 30MM RONYX20030UX,C1874,GROSS CHARGE,5850.0,BOTH,500024,NONE
Px00045010328,HC ED CLOSED TREATMENT NASAL SEPTAL FRACTURE CDM,21337,GROSS CHARGE,11015.0,BOTH,500024,NONE
Px00042010131,"HC THERAPEUTIC EXERCISES, EA 15 MIN",97110,GROSS CHARGE,150.0,BOTH,500024,NONE
Px00096910424,HC PR T2025 LOWER ELWHA ICM PER 15 MIN,T2025,GROSS CHARGE,150.0,BOTH,500024,NONE
Px00031900068,HC PROTEIN TOTAL XCPT REFRACTOMETRY URINE (RL),84156,GROSS CHARGE,74.0,BOTH,500024,NONE
Px00031900069,HC PROTEIN E-PHORESIS/URINE/CSF (RL),84166,GROSS CHARGE,310.0,BOTH,500024,NONE
Px00031900076,HC  THROMBOPLASTIN TIME PRTL SUBSTIT PLASMA FRCTJ EA (RL),85732,GROSS CHARGE,65.0,BOTH,500024,NONE
Px00031900084,HC PHOSPHOLIPID NEUTRALIZATION HEXAGONAL (RL),85598,GROSS CHARGE,65.0,BOTH,500024,NONE
Px00031900113,HC ALDOSTERONE (RL),82088,GROSS CHARGE,64.0,BOTH,500024,NONE
Px00031900143,HC LEAD (RL),83655,GROSS CHARGE,121.0,BOTH,500024,NONE
Px00075010272,HC MPU LEVEL 6,NONE,GROSS CHARGE,7789.0,BOTH,500024,NONE
Px00031900220,HC ENA ANY METHOD (RL),86235,GROSS CHARGE,45.0,BOTH,500024,NONE
Px00031900249,HC FLUORESCENT AB TITER EA AB (RL),86256,GROSS CHARGE,55.0,BOTH,500024,NONE
Px00042010139,"HC NEUROMUSCULAR REEDUCATION, EA 15 MIN",97112,GROSS CHARGE,180.0,BOTH,500024,NONE
Px00045010031,HC ED PUNCTURE ASPIRATION ABSCESS HEMATOMA BULLA/CYST CDM,10160,GROSS CHARGE,1372.0,BOTH,500024,NONE
Px00045010041,HC ED EXC B9 LES MRGN XCP SK TG F/E/E/N/L/M 2.1-3.0CM CDM,11443,GROSS CHARGE,6792.0,BOTH,500024,NONE
Px00045010049,HC ED ARTHROCENTESIS ASPIR&/INJ SMALL JT/BURSA W/O US CDM,20600,GROSS CHARGE,612.0,BOTH,500024,NONE
Px00045010050,HC ED ARTHROCENTESIS ASPIR&/INJ MAJOR JT/BURSA W/O US CDM,20610,GROSS CHARGE,1207.0,BOTH,500024,NONE
Px00045010051,HC ED ASPIRATION&/INJECTION GANGLION CYST ANY LOCATJ CDM,20612,GROSS CHARGE,1207.0,BOTH,500024,NONE
Px00045010065,HC ED STRAPPING HIP CDM,29520,GROSS CHARGE,276.0,BOTH,500024,NONE
Px00045010066,HC ED INTUBATION ENDOTRACHEAL EMERGENCY PROCEDURE CDM,31500,GROSS CHARGE,745.0,BOTH,500024,NONE
Px00045010068,HC ED THORACENTESIS NEEDLE/CATH PLEURA W/O IMAGING CDM,32554,GROSS CHARGE,3377.0,BOTH,500024,NONE
Px00045010070,HC ED PERICARDIOCENTESIS INITIAL CDM,33010,GROSS CHARGE,2549.0,BOTH,500024,NONE
Px00045010071,HC ED INSJ/RPLCMT TEMP TRANSVNS 1CHMBR ELTRD/PM CATH CDM,33210,GROSS CHARGE,28925.0,BOTH,500024,NONE
