internal_revenue_code,description,code,payer,price,inpatient_outpatient,cms_certification_num,code_disambiguator
Px00042010146,HC PHYSICAL MEDICINE PROCEDURE,97139.0,GROSS CHARGE,65.0,BOTH,501326,NONE
Px00061010114,"HC MRA W/CONTRAST, LOWER EXTREMITY",73725.0,GROSS CHARGE,3230.0,BOTH,501326,NONE
Px00061010115,"HC MRA W/O CONTRAST, LOWER EXTREMITY",73725.0,GROSS CHARGE,2312.0,BOTH,501326,NONE
Px00061010116,"HC MRA W/O AND W/CONT, LOWER EXTREMITY",73725.0,GROSS CHARGE,3611.0,BOTH,501326,NONE
Px00061010120,"HC MRA W/CONTRAST, SPINAL CANAL",72159.0,GROSS CHARGE,2713.0,BOTH,501326,NONE
Px00061010121,"HC MRA W/O CONTRAST, SPINAL CANAL",72159.0,GROSS CHARGE,2460.0,BOTH,501326,NONE
Px00061010122,"HC MRA W/O AND W/CONT, SPINAL CANAL",72159.0,GROSS CHARGE,2967.0,BOTH,501326,NONE
Px00061010123,"HC MRA W/CONTRAST, UPPER EXTREMITY",73225.0,GROSS CHARGE,2891.0,BOTH,501326,NONE
Px00061010124,"HC MRA W/O CONTRAST, UPPER EXTREMITY",73225.0,GROSS CHARGE,2638.0,BOTH,501326,NONE
Px00061010125,"HC MRA W/O AND W/CONT, UPPER EXTREMITY",73225.0,GROSS CHARGE,3145.0,BOTH,501326,NONE
Px00061010137,HC MRI UPPER EXTREMITY W/DYE,73219.0,GROSS CHARGE,3158.0,BOTH,501326,NONE
Px00042010148,HC PHYSICAL MEDICINE PROCEDURE-UNLISTED,97139.0,GROSS CHARGE,65.0,BOTH,501326,NONE
Px00061010142,HC MRI ORBIT/FACE/NECK W/O DYE,70540.0,GROSS CHARGE,1966.0,BOTH,501326,NONE
Px00061010143,HC MRA CHEST W/O & W/CONTRAST MATERIAL,71555.0,GROSS CHARGE,2312.0,BOTH,501326,NONE
Px00061010144,HC MRA CHEST W/O & W/CONTRAST MATERIAL,71555.0,GROSS CHARGE,2312.0,BOTH,501326,NONE
Px00061010145,HC MRA CHEST W/O & W/CONTRAST MATERIAL,71555.0,GROSS CHARGE,2312.0,BOTH,501326,NONE
Px00061010148,HC MR ANGIO PELVIS W/O DYE,72198.0,GROSS CHARGE,2312.0,BOTH,501326,NONE
Px00061010184,HC MRI JOINT UPR EXTREM W/O DYE LIMITED,73221.0,GROSS CHARGE,2917.0,BOTH,501326,NONE
Px00061010237,HC MRI ANGIO ABDOM W & W/O DYE,74185.0,GROSS CHARGE,3485.0,BOTH,501326,NONE
Px00061010238,HC MRI ANGIO ABDOM W/DYE,74185.0,GROSS CHARGE,3231.0,BOTH,501326,NONE
Px00061010239,HC MRI ANGIO ABDOM W/O DYE,74185.0,GROSS CHARGE,2312.0,BOTH,501326,NONE
Px00061110001,HC MRI BRAIN W/O DYE,70551.0,GROSS CHARGE,2649.0,BOTH,501326,NONE
Px00042010150,"HC MANUAL THERAPY, EA 15 MIN",97140.0,GROSS CHARGE,92.0,BOTH,501326,NONE
Px00061110002,HC MRI BRAIN W/O DYE LIMITED,70551.0,GROSS CHARGE,1340.0,BOTH,501326,NONE
Px00061110007,HC MRI BRAIN W/DYE,70552.0,GROSS CHARGE,2824.0,BOTH,501326,NONE
Px00061110015,HC MRI BRAIN W/O & W/DYE,70553.0,GROSS CHARGE,4526.0,BOTH,501326,NONE
Px00061210001,HC MRI CERVICAL SPINE W/O DYE,72141.0,GROSS CHARGE,2511.0,BOTH,501326,NONE
Px00061210003,HC MRI CERVICAL SPINE W/DYE,72142.0,GROSS CHARGE,2625.0,BOTH,501326,NONE
Px00061210005,HC MRI THORACIC SPINE W/O DYE,72146.0,GROSS CHARGE,2939.0,BOTH,501326,NONE
Px00061210007,HC MRI THORACIC SPINE W/DYE,72147.0,GROSS CHARGE,3675.0,BOTH,501326,NONE
Px00061210009,HC MRI LUMBAR SPINE W/O DYE,72148.0,GROSS CHARGE,3052.0,BOTH,501326,NONE
Px00061210011,HC MRI LUMBAR SPINE W/DYE,72149.0,GROSS CHARGE,3233.0,BOTH,501326,NONE
Px00061210013,HC MRI CERVICAL SPINE W/O & W/DYE,72156.0,GROSS CHARGE,4092.0,BOTH,501326,NONE
Px00042010153,HC GROUP THERAPEUTIC PROCEDURES,97150.0,GROSS CHARGE,77.0,BOTH,501326,NONE
Px00036119085,"HC PERQ PLMT BILE DUCT STENT, EXISTING ACCESS",47538.0,GROSS CHARGE,9227.0,BOTH,501326,NONE
Px00061210014,HC MRI CERVICAL SPINE W/O & W/DYE LIMITED,72156.0,GROSS CHARGE,2099.0,BOTH,501326,NONE
Px00061210015,HC MRI THORACIC SPINE W/O & W/DYE,72157.0,GROSS CHARGE,4525.0,BOTH,501326,NONE
Px00061210016,HC MRI THORACIC SPINE W/O & W/DYE LIMITED,72157.0,GROSS CHARGE,2484.0,BOTH,501326,NONE
Px00061210017,HC MRI LUMBAR SPINE W/O & W/DYE,72158.0,GROSS CHARGE,5336.0,BOTH,501326,NONE
Px00061210018,HC MRI LUMBAR SPINE W/O & W/DYE LIMITED,72158.0,GROSS CHARGE,2484.0,BOTH,501326,NONE
Px00061210028,HC MR ANGIO PELVIS W/O & W/DYE,72198.0,GROSS CHARGE,2312.0,BOTH,501326,NONE
Px00061810001,HC MR ANGIO PELVIS W/DYE,72198.0,GROSS CHARGE,2312.0,BOTH,501326,NONE
Px00075010189,HC NDO RECTAL ULTRASOUND PROCEDURE,76872.0,GROSS CHARGE,805.0,BOTH,501326,NONE
Px00092110002,HC DUPLEX EXTRACRANIAL STUDY BILAT,93880.0,GROSS CHARGE,1146.0,BOTH,501326,NONE
Px00092110003,HC DUPLEX EXTRACRANIAL STUDY UNILAT,93882.0,GROSS CHARGE,557.0,BOTH,501326,NONE
Px00042010160,"HC THERAPEUTIC ACTIVITIES, EA 15 MIN",97530.0,GROSS CHARGE,66.0,BOTH,501326,NONE
Px00092110008,HC PHYSIO UE/LE ART 3+ LVLS,93923.0,GROSS CHARGE,1173.0,BOTH,501326,NONE
Px00092110009,HC LOWER EXTR VASC STUDY BILAT W/TREADMILL STRESS TESTING,93924.0,GROSS CHARGE,1240.0,BOTH,501326,NONE
Px00092110010,HC LOWER EXTREMITY STUDY DUPLEX BILAT,93925.0,GROSS CHARGE,2214.0,BOTH,501326,NONE
Px00092110011,HC LOWER EXTREMITY STUDY DUPLEX,93926.0,GROSS CHARGE,952.0,BOTH,501326,NONE
Px00092110012,HC UPPER EXTREMITY STUDY DUPLEX BILAT,93930.0,GROSS CHARGE,1203.0,BOTH,501326,NONE
Px00092110013,HC UPPER EXTREMITY STUDY DUPLEX,93931.0,GROSS CHARGE,1088.0,BOTH,501326,NONE
Px00092110015,HC EXTREMITY STUDY VENOUS DUPLEX BILAT,93970.0,GROSS CHARGE,1498.0,BOTH,501326,NONE
Px00092110016,HC EXTREMITY STUDY VENOUS DUPLEX,93971.0,GROSS CHARGE,1130.0,BOTH,501326,NONE
Px00092110017,DUPLEX STUDY ABD/PEL/SCROTAL/RTROPERITNL COMPLETE,93975.0,GROSS CHARGE,1988.0,BOTH,501326,NONE
Px00092110018,DUPLEX STUDY ABD/PEL/SCROTAL/RTROPERITNL LTD,93976.0,GROSS CHARGE,1038.0,BOTH,501326,NONE
Px00042010165,"HC WHEELCHAIR MNGMENT TRAINING, EA 15 MIN",97542.0,GROSS CHARGE,65.0,BOTH,501326,NONE
Px00092110019,HC VASCULAR STUDY AORTA/IVC/ILIAC COMPLETE,93978.0,GROSS CHARGE,1157.0,BOTH,501326,NONE
Px00092110020,HC VASCULAR STUDY AORTA/IVC/ILIAC LIMITED,93979.0,GROSS CHARGE,685.0,BOTH,501326,NONE
Px00092110024,HC DOPPLER FLOW TESTING,93990.0,GROSS CHARGE,294.0,BOTH,501326,NONE
Px00092110028,HC PHYSIO UE/LE ART 2 LVLS,93922.0,GROSS CHARGE,700.0,BOTH,501326,NONE
Px00097210015,HC PR 76937 US GUIDE VASCULAR ACCESS,76937.0,GROSS CHARGE,386.0,BOTH,501326,NONE
Px00097210020,HC PR 93880 DUPLEX EXTRACRANIAL STUDY BILAT,93880.0,GROSS CHARGE,724.0,BOTH,501326,NONE
Px00097210021,HC PR 93970 EXTREMITY STUDY VENOUS DUPLEX BILAT,93970.0,GROSS CHARGE,97.0,BOTH,501326,NONE
Px00097210022,HC PR 93971 EXTREMITY STUDY VENOUS DUPLEX,93971.0,GROSS CHARGE,53.0,BOTH,501326,NONE
Px00097410001,HC PR 78451 MYOCARDIAL IMAGE SPECT SINGLE,78451.0,GROSS CHARGE,188.0,BOTH,501326,NONE
Px00097410002,HC PR 78452 MYOCARDIAL MUSCLE IMAGE SPECT MULT,78452.0,GROSS CHARGE,220.0,BOTH,501326,NONE
Px00042010166,HC RMVL DEVITAL TIS 20 CM/<,97597.0,GROSS CHARGE,269.0,BOTH,501326,NONE
Px00097410003,HC PR 78472 GATED HEART PLANAR SINGLE,78472.0,GROSS CHARGE,712.0,BOTH,501326,NONE
Px00098210102,HC PR 93923 PHYSIO UE/LE ART 3+ LVLS,93923.0,GROSS CHARGE,64.0,BOTH,501326,NONE
Px00098710029,HC PR 93926 LOWER EXTREMITY STUDY DUPLEX,93926.0,GROSS CHARGE,57.0,BOTH,501326,NONE
Px00041010205,HC AEROSOL CONTINUOUS DAILY,94640.0,GROSS CHARGE,152.0,BOTH,501326,NONE
Px00041010237,HC NEBULIZER CONTINUOUS SUBSEQUENT HOUR,94645.0,GROSS CHARGE,124.0,BOTH,501326,NONE
Px00041010261,HC EXPIRATORY PRESSURE VALVE THERAPY INITIAL,94667.0,GROSS CHARGE,109.0,BOTH,501326,NONE
Px00041010263,HC EXPIRATORY PRESSURE VALVE THERAPY SUBSEQUENT,94668.0,GROSS CHARGE,72.0,BOTH,501326,NONE
Px00041010275,HC HIGH FLOW THERAPY DAILY,94640.0,GROSS CHARGE,152.0,BOTH,501326,NONE
Px00041010290,HC MECHANICAL VENTILATION FIRST DAY,94002.0,GROSS CHARGE,2203.0,BOTH,501326,NONE
Px00030110211,HC QUANTITATION DRUG NOT ELSEWHERE SPECIFIED #,80299.0,GROSS CHARGE,193.0,BOTH,501326,NONE
Px00042010173,HC RMVL DEVITAL TIS ADDL 20 CM<,97598.0,GROSS CHARGE,330.0,BOTH,501326,NONE
Px00041010296,HC MECHANICAL VENTILATION SUBSEQUENT DAY,94003.0,GROSS CHARGE,1464.0,BOTH,501326,NONE
Px00041010325,HC NONINVASIVE VENTILATION/CPAP FIRST DAY,94660.0,GROSS CHARGE,485.0,BOTH,501326,NONE
Px00041010328,HC NONINVASIVE VENTILATION/CPAP SUBSEQUENT DAY,94660.0,GROSS CHARGE,485.0,BOTH,501326,NONE
Px00041010338,HC PERCUSSION VIBRATION POSTURAL DRAINAGE 3 POSITIONS OR LESS,94668.0,GROSS CHARGE,322.0,BOTH,501326,NONE
Px00041010341,HC PERCUSSION VIBRATPOSTURAL DRAINAGE >4 POSITIONS,94668.0,GROSS CHARGE,322.0,BOTH,501326,NONE
Px00041010353,HC SPUTUM INDUCTION,94640.0,GROSS CHARGE,136.0,BOTH,501326,NONE
Px00041010406,HC TRACHEOSTOMY TUBE CHANGE,31502.0,GROSS CHARGE,224.0,BOTH,501326,NONE
Px00046010002,HC BRONCHIAL PROVOCATION,94070.0,GROSS CHARGE,835.0,BOTH,501326,NONE
Px00042010180,HC RMVL DEVITAL TIS ADDL 20 CM<   40-60CM,97598.0,GROSS CHARGE,330.0,BOTH,501326,NONE
Px00046010008,HC AIRWAY RESISTANCE,94726.0,GROSS CHARGE,396.0,BOTH,501326,NONE
Px00046010012,HC DIFFUSING CAPACITY,94729.0,GROSS CHARGE,417.0,BOTH,501326,NONE
Px00046010024,HC FUNC RESIDUAL CAPACITY OR RESIDUAL VOL- HELIUM/NITROGEN OPEN CRCT OR OTH,94727.0,GROSS CHARGE,386.0,BOTH,501326,NONE
Px00046010026,HC MAX BREATHING CAPACITY MAXIMAL VOLUNTARY VENTJ,94200.0,GROSS CHARGE,125.0,BOTH,501326,NONE
Px00046010053,HC FLOW VOLUME LOOP,94375.0,GROSS CHARGE,112.0,BOTH,501326,NONE
Px00046010055,HC SPIROMETRY,94010.0,GROSS CHARGE,227.0,BOTH,501326,NONE
Px00046010063,HC SPIROMETRY PRE POST BRONCHODILATOR,94060.0,GROSS CHARGE,535.0,BOTH,501326,NONE
Px00046010067,HC THORACIC GAS VOLUME,94727.0,GROSS CHARGE,428.0,BOTH,501326,NONE
Px00046010080,HC INDIRECT CALORIMETRY EXHALED AIR ANALYSIS/SET UP/CALIBRATION,94690.0,GROSS CHARGE,179.0,BOTH,501326,NONE
Px00097610003,HC PR 94060 SPIROMETRY PRE POST BRONCHODILATOR,94060.0,GROSS CHARGE,175.0,BOTH,501326,NONE
Px00042010181,HC RMVL DEVITAL TIS ADDL 20 CM<   60+ CM,97598.0,GROSS CHARGE,330.0,BOTH,501326,NONE
Px00097610007,HC PR 94070 BRONCHIAL PROVOCATION,94070.0,GROSS CHARGE,175.0,BOTH,501326,NONE
Px00097610009,HC PR 94729 DIFFUSING CAPACITY,94729.0,GROSS CHARGE,154.0,BOTH,501326,NONE
Px00097610010,"HC PR 94727 FUNCTIONAL RESIDUAL CAPACITY OR RESIDUAL VOLUME, HELIUM OR",94727.0,GROSS CHARGE,122.0,BOTH,501326,NONE
Px00097610016,HC PR SPIROMETRY/PFT VIT CAP TEST,94010.0,GROSS CHARGE,104.0,BOTH,501326,NONE
Px00098110596,HC PR 92950 CARDIOPULMONARY RESUSCITATION,92950.0,GROSS CHARGE,449.0,BOTH,501326,NONE
Px00042010182,HC DEBRIDEMENT TISSUE NON SELECTIVE,97602.0,GROSS CHARGE,107.0,BOTH,501326,NONE
Px00042010188,HC NEG PRESS WOUND TX < 50 CM,97605.0,GROSS CHARGE,216.0,BOTH,501326,NONE
Px00042010195,HC NEG PRESS WOUND TX > 50 CM,97606.0,GROSS CHARGE,380.0,BOTH,501326,NONE
Px00042010248,"HC PHYSICAL PERFORMANCE TEST, EA 15 MIN",97750.0,GROSS CHARGE,89.0,BOTH,501326,NONE
Px00036119086,"HC PERQ PLMT BILE DUCT STENT, NEW ACCESS",47539.0,GROSS CHARGE,11278.0,BOTH,501326,NONE
Px00042010264,"HC ORTHOTIC MGMT AND TRAINING, EA 15 MIN",97760.0,GROSS CHARGE,65.0,BOTH,501326,NONE
Px00026010004,HC INSERTION PICC W/O IMG GDN 5 YR/>,36569.0,GROSS CHARGE,2367.0,BOTH,501326,NONE
Px00026010006,HC BLOOD DRAW PICC OR NONIMPLANTED CENTRAL LINE CDM,36592.0,GROSS CHARGE,1586.0,BOTH,501326,NONE
Px00026010007,HC IV HYDRATION INITIAL HR,96360.0,GROSS CHARGE,411.0,BOTH,501326,NONE
Px00026010008,HC IV HYDRATION EA ADDL HR,96361.0,GROSS CHARGE,141.0,BOTH,501326,NONE
Px00026010009,HC IV INFUSION INITIAL HR,96365.0,GROSS CHARGE,267.0,BOTH,501326,NONE
Px00026010010,HC IV INFUSION EA ADDL HR,96366.0,GROSS CHARGE,190.0,BOTH,501326,NONE
Px00042010265,"HC PROSTHETIC TRAINING, EA 15 MIN",97761.0,GROSS CHARGE,65.0,BOTH,501326,NONE
Px00026010011,HC IV INFUSION SEQUENTIAL HR,96367.0,GROSS CHARGE,153.0,BOTH,501326,NONE
Px00026010012,HC IV INFUSION CONCURRENT,96368.0,GROSS CHARGE,92.0,BOTH,501326,NONE
Px00033110007,HC CHEMO IV PUSH INITIAL DRUG,96409.0,GROSS CHARGE,460.0,BOTH,501326,NONE
Px00033510003,HC CHEMO IV INFUSION INITIAL HR,96413.0,GROSS CHARGE,539.0,BOTH,501326,NONE
Px00033510004,HC CHEMO IV INFUSION ADDL HR,96415.0,GROSS CHARGE,92.0,BOTH,501326,NONE
Px00036110005,HC DECLOT VAD W THROMB AGENT,36593.0,GROSS CHARGE,230.0,BOTH,501326,NONE
Px00045010307,HC ED INSERT NON-TUNNEL CV CATH < 5 YR CDM,36555.0,GROSS CHARGE,1692.0,BOTH,501326,NONE
Px00045010308,HC ED INSERT NEEDLE BONE CAVITY CDM,36680.0,GROSS CHARGE,246.0,BOTH,501326,NONE
Px00076110307,HC IRRIGATION IMPLANTED VAD,96523.0,GROSS CHARGE,364.0,BOTH,501326,NONE
Px00077110001,HC IMMUNIZATION ADMIN,90471.0,GROSS CHARGE,92.0,BOTH,501326,NONE
Px00042010270,HC ELEC STIM OTHER THAN WOUND,NONE,GROSS CHARGE,35.0,BOTH,501326,NONE
Px00077110002,HC IMMUNIZATION ADMIN EACH ADD,90472.0,GROSS CHARGE,92.0,BOTH,501326,NONE
Px00077110003,HC ADMIN INFLUENZA VIRUS VAC,90471.0,GROSS CHARGE,92.0,BOTH,501326,NONE
Px00077110004,HC ADMIN PNEUMOCOCCAL VACCINE,90471.0,GROSS CHARGE,92.0,BOTH,501326,NONE
Px00077110005,HC ADMIN HEPATITIS B VACCINE,90471.0,GROSS CHARGE,92.0,BOTH,501326,NONE
Px00094010061,HC THER/PROPH/DIAG INJ IA-ARTERIAL^,96373.0,GROSS CHARGE,230.0,BOTH,501326,NONE
Px00094010205,HC INJ SQ OR IM,96372.0,GROSS CHARGE,158.0,BOTH,501326,NONE
Px00094010207,HC INJ IV PUSH INITIAL DRUG,96374.0,GROSS CHARGE,216.0,BOTH,501326,NONE
Px00094010208,HC INJ IV PUSH SEQUENTIAL NEW DRUG,96375.0,GROSS CHARGE,217.0,BOTH,501326,NONE
Px00094010209,HC TX/PRO/DX IV PUSH SAME DRUG ADD ON CDM,96376.0,GROSS CHARGE,208.0,BOTH,501326,NONE
Px00096910471,HC PR 96366 THER/PROPH/DIAG IV INF ADDON,96366.0,GROSS CHARGE,9.0,BOTH,501326,NONE
Px00043010004,HC PARAFFIN BATH THERAPY,97018.0,GROSS CHARGE,61.0,BOTH,501326,NONE
Px00096910474,HC PR 96372 THER/PROPH/DIAG INJ SC/IM,96372.0,GROSS CHARGE,62.0,BOTH,501326,NONE
Px00098110224,HC PR 36555 INSERT NON-TUNNEL CV CATH < 5 YR,36555.0,GROSS CHARGE,351.0,BOTH,501326,NONE
Px00098110226,HC PR 36680 INSERT NEEDLE BONE CAVITY,36680.0,GROSS CHARGE,146.0,BOTH,501326,NONE
Px00039110001,HC BLOOD TRANSFUSION EA UNIT,36430.0,GROSS CHARGE,263.0,BOTH,501326,NONE
Px00039010002,HC CRYOPRECIPITATE EACH UNIT,NONE,GROSS CHARGE,73.0,BOTH,501326,NONE
