internal_revenue_code,description,code,payer,price,inpatient_outpatient,cms_certification_num,code_disambiguator
Px0000133922L,HC TUBE FEEDING MIC-KEY 20FR 4.5,NONE,GROSS CHARGE,328.0,BOTH,500058,NONE
Px0000134619L,HC CATH NEPH FLEX REG 12 X 25 M001271810,C1729,GROSS CHARGE,280.0,BOTH,500058,NONE
Px0000134655L,HC SMOOTHER CRUCIATE 9.5 CLXSMO,NONE,GROSS CHARGE,1056.0,BOTH,500058,NONE
Px0000135249L,HC PARTICLES CONTOUR 500-710,C1889,GROSS CHARGE,352.0,BOTH,500058,NONE
Px0000135685L,HC WIRE SUPRACORE35 300CM 100270302,C1769,GROSS CHARGE,233.0,BOTH,500058,NONE
Px0000137650L,HC CATH FLUSH 5F PIGTAIL G11272,C1758,GROSS CHARGE,63.0,BOTH,500058,NONE
Px0000138229L,HC SHEATH BRITE TIP 8FR 11CM 401811M,C1894,GROSS CHARGE,72.0,BOTH,500058,NONE
Px0000138504L,HC CATH DRN MP FLXMA REG 8FR 25CM M001271340,C1729,GROSS CHARGE,272.0,BOTH,500058,NONE
Px0000138505L,HC CATH FLEXIMA LOCKING-PIG 10FR M001271350,C1729,GROSS CHARGE,272.0,BOTH,500058,NONE
Px0000138506L,HC CATH FLEXIMA LOCKING-PIG 12FR M001271380,C1729,GROSS CHARGE,272.0,BOTH,500058,NONE
Px0000138580L,HC INST BIOP MONOPTY 20GX15CM 212016,NONE,GROSS CHARGE,160.0,BOTH,500058,NONE
Px0000138816L,HC ROTA KIT 1.50MM H749236310030,C1724,GROSS CHARGE,3180.0,BOTH,500058,NONE
Px0000139690L,HC SHEATH BRITE TIP 8FR 23CM 401823M,C1894,GROSS CHARGE,98.0,BOTH,500058,NONE
Px0000139737L,HC CATH FOGARTY 5.5FR 12TLW805F35,C1757,GROSS CHARGE,333.0,BOTH,500058,NONE
Px0000140220L,HC SHEATH BRITE TIP 7FR 23CM 401723M,C1894,GROSS CHARGE,98.0,BOTH,500058,NONE
Px0000140328L,HC SHEATH FLEXOR RAABE RB 6F 70CM G11636,C1894,GROSS CHARGE,188.0,BOTH,500058,NONE
Px0000140632L,HC SHEATH AVANTI 5F 11CM 504605X,C1894,GROSS CHARGE,38.0,BOTH,500058,NONE
Px0000142056L,HC SET ACCESS ROSCH-UCHIDA LIVER G06929,C1887,GROSS CHARGE,1484.0,BOTH,500058,NONE
Px0000142230L,HC CATH BIL 10.2FR 40CM CLB RH G09498,C1729,GROSS CHARGE,269.0,BOTH,500058,NONE
Px0000142232L,HC CATH BIL 12FR 40CM CLB RH G09499,C1729,GROSS CHARGE,269.0,BOTH,500058,NONE
Px0000143263L,HC WIRE WIGGLE 190CM 22299MW2,C1769,GROSS CHARGE,244.0,BOTH,500058,NONE
Px0000143264L,HC WIRE WIGGLE 300CM 22359MW2,C1769,GROSS CHARGE,244.0,BOTH,500058,NONE
Px0000143629L,HC COIL STRAIGHT 18-2 M0013120021,C1889,GROSS CHARGE,191.0,BOTH,500058,NONE
Px0000143925L,HC TUBE TRANSGASTRIC JEJUN 22FR 025022,C1729,GROSS CHARGE,823.0,BOTH,500058,NONE
Px0000144252L,HC WIRE .035X150CM ST GLIDE,C1769,GROSS CHARGE,145.0,BOTH,500058,NONE
Px0000145418L,HC CATH NEPH FLEX REG 10 X 25 M001271800,C1729,GROSS CHARGE,280.0,BOTH,500058,NONE
Px0000145947L,HC CATH GLIDE C2 4FR 65CM CG409,C1887,GROSS CHARGE,228.0,BOTH,500058,NONE
Px0000147338L,HC CATH SWANS GANZ 7FR 110CM 131F7P,C1751,GROSS CHARGE,293.0,BOTH,500058,NONE
Px0000150353L,HC TRAY THAL QUICK CHEST TUBE,NONE,GROSS CHARGE,598.0,BOTH,500058,NONE
Px0000150936L,HC WIRE AMPLATZ SS .035 145CM M001465231,C1769,GROSS CHARGE,113.0,BOTH,500058,NONE
Px0000151623L,HC SHEATH AVANTI 5F 5.5 CM,C1894,GROSS CHARGE,101.0,BOTH,500058,NONE
Px0000151776L,HC CATH AIRWAY EXCHANGE 14FR G07873,NONE,GROSS CHARGE,223.0,BOTH,500058,NONE
Px0000152208L,HC TRAY PARACENTESIS THORA COMBO TPT1000,C1729,GROSS CHARGE,123.0,BOTH,500058,NONE
Px0000154573L,HC CATH INFINITY 4FR JL5 538422,NONE,GROSS CHARGE,56.0,BOTH,500058,NONE
Px0000154581L,HC CATH INFINITY IM 4FR 538460,NONE,GROSS CHARGE,56.0,BOTH,500058,NONE
Px0000154582L,HC CATH DIAG 4FR 3-DRC 538476,NONE,GROSS CHARGE,69.0,BOTH,500058,NONE
Px0000154767L,HC SHEATH INTRODUCER AVANTI 4FR 504604X,C1894,GROSS CHARGE,38.0,BOTH,500058,NONE
Px0000154769L,HC SHEATH AVANTI 6F 11CM 504606X,C1894,GROSS CHARGE,38.0,BOTH,500058,NONE
Px0000154771L,HC SHEATH INTRO AVANTI 8FR 504608X,C1894,GROSS CHARGE,38.0,BOTH,500058,NONE
Px0000155392L,HC WIRE WHISPER .014 190 CM 1005357H,C1769,GROSS CHARGE,244.0,BOTH,500058,NONE
Px0000155415L,HC WIRE WHISPER .014-300 1005359H,C1769,GROSS CHARGE,244.0,BOTH,500058,NONE
Px0000155440L,HC SHEATH RAABE 8FR .038 70CM RB G11637,C1894,GROSS CHARGE,188.0,BOTH,500058,NONE
Px0000156017L,HC CATH OMNI FLUSH 4FR 65CM,C1887,GROSS CHARGE,75.0,BOTH,500058,NONE
Px0000156041L,HC SET EMBL GLUE TRUFILL N-BCA 631500,C1884,GROSS CHARGE,7001.0,BOTH,500058,NONE
Px0000156151L,HC WIRE MAILMAN 182CM H74912136012,C1769,GROSS CHARGE,241.0,BOTH,500058,NONE
Px0000156356L,HC WIRE MAILMAN 300 .014 H74912120012,C1769,GROSS CHARGE,241.0,BOTH,500058,NONE
Px0000157808L,HC SHEATH BRITE TIP 9F 11CM 401911M,C1894,GROSS CHARGE,72.0,BOTH,500058,NONE
Px0000158162L,HC DRIVE UNIT TREROTOLA PT03000R,NONE,GROSS CHARGE,404.0,BOTH,500058,NONE
Px0000158224L,HC CATH IVUS VISIONS 3.4F 86700,C1753,GROSS CHARGE,2464.0,BOTH,500058,NONE
Px0000158498L,HC CATH GUIDE VISTA B 6F XBLAD 4 67006200,C1887,GROSS CHARGE,191.0,BOTH,500058,NONE
Px0000158568L,HC CATH GUIDE 7FR XB3.5 77805400,C1887,GROSS CHARGE,191.0,BOTH,500058,NONE
Px0000158646L,HC TUBE FEED MIC JEJU 18FR 0200-18 020018,NONE,GROSS CHARGE,488.0,BOTH,500058,NONE
Px0000159086L,HC CATH GUIDE BRT TIP 6FR XB3.5,C1887,GROSS CHARGE,209.0,BOTH,500058,NONE
Px0000159156L,HC COIL NESTER .035 14CM 10MM G26991,C1889,GROSS CHARGE,322.0,BOTH,500058,NONE
Px0000159157L,HC COIL NESTER .035 14CM 12MM G26992,C1889,GROSS CHARGE,323.0,BOTH,500058,NONE
Px0000159656L,HC CATH GUIDE VBT 6FR XB-LAD 67006000,C1887,GROSS CHARGE,191.0,BOTH,500058,NONE
Px0000160157L,HC COIL TORNADO .035 5-3MM G10415,C1889,GROSS CHARGE,339.0,BOTH,500058,NONE
Px0000160468L,HC SHEATH PEELWY 20FR .038 13CM G06445,C1894,GROSS CHARGE,171.0,BOTH,500058,NONE
Px0000160482L,HC STENT ENPROS WSTNT 9FR 16X60MM H965403320,C1876,GROSS CHARGE,2991.0,BOTH,500058,NONE
Px0000160491L,HC XGRFT VASCU-GUARD PTCH 0.8X8 VG0108N,C1768,GROSS CHARGE,556.0,BOTH,500058,NONE
Px0000161060L,HC BLN CONQ 10X40MMX75CM CQ75104,C1725,GROSS CHARGE,714.0,BOTH,500058,NONE
Px0000161061L,HC BLN CONQUEST 8MM 4CM 75CM CQ7584,C1725,GROSS CHARGE,714.0,BOTH,500058,NONE
Px0000161062L,HC BLN CONQ 12X40MMX75CM CQ75124,C1725,GROSS CHARGE,714.0,BOTH,500058,NONE
Px0000162157L,HC CATH HICKMAN DL 9.0FR 0600604,C1751,GROSS CHARGE,632.0,BOTH,500058,NONE
Px0000200311L,HC KIT LAVAGE GASTRIC/TUM-E,200311L,GROSS CHARGE,127.0,BOTH,500058,NONE
Px0000200836L,HC TUBE JEJUNAL MIC 14FR 20CC BL 020014,NONE,GROSS CHARGE,488.0,BOTH,500058,NONE
Px0000200837L,HC TUBE JEJUNAL FEED 16FR 20CC BL 020016,NONE,GROSS CHARGE,463.0,BOTH,500058,NONE
Px0000201224L,HC SHEATH BRITE TIP 6FR 45CM 401645M,C1894,GROSS CHARGE,94.0,BOTH,500058,NONE
Px0000201632L,HC SNARE 7MM LOOP NO. SK700,C1773,GROSS CHARGE,1810.0,BOTH,500058,NONE
Px0000201773L,HC CATH BLN WEDGE 5-110 AI07124,C1753,GROSS CHARGE,451.0,BOTH,500058,NONE
Px0000204404L,HC COIL TORNADO .018 3-2MM G08261,C1889,GROSS CHARGE,339.0,BOTH,500058,NONE
Px0000204578L,HC SHEATH INTERVEN 7F 45CM 2/BX 401745M,C1894,GROSS CHARGE,94.0,BOTH,500058,NONE
Px0000204940L,HC SHEATH KSAW-7.0-38-90-RBSHTLHC G12835,C1894,GROSS CHARGE,376.0,BOTH,500058,NONE
Px0000204973L,HC CATH ANGIO SO1 5FX80CM .038 H787107120055,C1887,GROSS CHARGE,113.0,BOTH,500058,NONE
Px0000204975L,HC CATH ANGIO SO2 5FX80CM .038 H787107120065,C1887,GROSS CHARGE,80.0,BOTH,500058,NONE
Px0000205054L,HC CATH EMBOL OVR/WIRE 4FR 40CM 12TLW404F,C1757,GROSS CHARGE,333.0,BOTH,500058,NONE
Px0000205073L,HC SHEATH SAFE 7FR 13CM HLS1007M,C1892,GROSS CHARGE,146.0,BOTH,500058,NONE
Px0000205074L,HC SHEATH SAFE 8FR 13CM HLS1008M,C1892,GROSS CHARGE,242.0,BOTH,500058,NONE
Px0000205075L,HC SHEATH SAFE 9FR 13CM,NONE,GROSS CHARGE,146.0,BOTH,500058,NONE
Px0000205134L,HC GUIDEWIRE V-18 .018/8/200 M001468520,C1769,GROSS CHARGE,301.0,BOTH,500058,NONE
Px0000205135L,HC GWIRE V-18 .018/8/300 M001468540,C1769,GROSS CHARGE,301.0,BOTH,500058,NONE
Px0000205188L,HC GUIDEWIRE ROSEN 035 180CM 1.5M G01264,C1769,GROSS CHARGE,45.0,BOTH,500058,NONE
Px0000205590L,HC CATH CRISTA D7-A20-131-RT,C1731,GROSS CHARGE,3775.0,BOTH,500058,NONE
Px0000205595L,HC CATH BERENSTEIN 5F/110 5/BX,C1887,GROSS CHARGE,301.0,BOTH,500058,NONE
Px0000205980L,HC SHEATH RAMP 8.0FR 60CM 406898,C1893,GROSS CHARGE,513.0,BOTH,500058,NONE
Px0000206332L,HC GUIDEWIRE SPARTACORE 5/190 1005202,C1769,GROSS CHARGE,233.0,BOTH,500058,NONE
Px0000206549L,HC WIRE SUPRA CORE 35/190CM 100270301,C1769,GROSS CHARGE,233.0,BOTH,500058,NONE
Px0000206633L,HC LEAD FINELINE II 4470,C1898,GROSS CHARGE,773.0,BOTH,500058,NONE
Px0000206844L,HC NDL BIOP COAXIAL 14G X 15CM,NONE,GROSS CHARGE,198.0,BOTH,500058,NONE
Px0000207319L,HC TUBE TRANSGASTRIC JEJUANL 16F 025016,NONE,GROSS CHARGE,823.0,BOTH,500058,NONE
Px0000207320L,HC CATH G-J TUBE 18FR 30CM,NONE,GROSS CHARGE,823.0,BOTH,500058,NONE
Px0000207431L,HC CATH GLIDECATH C1 4/65,C1887,GROSS CHARGE,893.0,BOTH,500058,NONE
Px0000207503L,HC CATH BERENSTEIN 5/65 5/BX H787107221045,C1887,GROSS CHARGE,71.0,BOTH,500058,NONE
Px0000207547L,HC CATH SWAN GANZ CARDIAC 746HF8,C1751,GROSS CHARGE,726.0,BOTH,500058,NONE
Px0000207834L,HC GUIDEWIRE SPRING .032 X 23 5/8 AW04432,C1769,GROSS CHARGE,49.0,BOTH,500058,NONE
Px0000208456L,HC STENT EXPRESS LD 7X17X75,C1876,GROSS CHARGE,1616.0,BOTH,500058,NONE
Px0000208457L,HC STENT EXPRESS LD 7 X 37 X 75 H74938046740750,C1876,GROSS CHARGE,1616.0,BOTH,500058,NONE
Px0000208458L,HC STENT BILI EXPR 7X37MMX135CM H74938047740130,C1876,GROSS CHARGE,1616.0,BOTH,500058,NONE
Px0000208459L,HC STENT EXPRESS LD 8 X 37 X 75 H74938046840750,C1876,GROSS CHARGE,1616.0,BOTH,500058,NONE
Px0000208463L,HC STENT BILI EXPR 10X25MMX75CM H74938046102070,C1876,GROSS CHARGE,1616.0,BOTH,500058,NONE
Px0000208467L,HC CATH UNIFUSE 5F/90CM/30CM H787124018085,C1757,GROSS CHARGE,807.0,BOTH,500058,NONE
Px0000208474L,HC STENT BILI EXPR 10X37MMX135CM H74938047140130,C1876,GROSS CHARGE,1616.0,BOTH,500058,NONE
Px0000208620L,HC TUBE FEEDING MIC-KEY 18FR 2.0 01201820,NONE,GROSS CHARGE,328.0,BOTH,500058,NONE
Px0000208648L,HC TUBE FEEDING MIC-KEY 18FR 3.0 01201830,NONE,GROSS CHARGE,346.0,BOTH,500058,NONE
Px0000208927L,HC GUIDEWIRE TFE 035 260CM AES G03562,C1769,GROSS CHARGE,92.0,BOTH,500058,NONE
Px0000209001L,HC TUBE FEEDING MIC-KEY 18FR 4.0 01201840,NONE,GROSS CHARGE,382.0,BOTH,500058,NONE
Px0000209021L,HC STENT EXPRESS 8X17X75 H74938046820750,C1876,GROSS CHARGE,1616.0,BOTH,500058,NONE
Px0000209026L,HC STENT EXPRESS LD 6 X 27 X 75 H74938046630750,C1876,GROSS CHARGE,1616.0,BOTH,500058,NONE
Px0000209027L,HC STENT EXPRESS LD 7 X 27 X 75 H74938046730750,C1876,GROSS CHARGE,1616.0,BOTH,500058,NONE
Px0000209028L,HC STENT BILI EXPR 8X27MMX75CM H74938046830750,C1876,GROSS CHARGE,1616.0,BOTH,500058,NONE
Px0000209123L,HC BLN MAVERICK2 15 X 6.0,C1725,GROSS CHARGE,340.0,BOTH,500058,NONE
Px0000210630L,HC SHEATH DESTINATION ST 6/45 RSR01,C1887,GROSS CHARGE,308.0,BOTH,500058,NONE
Px0000211266L,HC SHEATH SRO 8.5F 406853,C1893,GROSS CHARGE,513.0,BOTH,500058,NONE
Px0000211444L,HC CATH GUIDE BRT TIP 6FR XB3 67005200,C1887,GROSS CHARGE,191.0,BOTH,500058,NONE
Px0000211447L,HC CATH GDE VBT 6FR XB4 67005600,C1887,GROSS CHARGE,226.0,BOTH,500058,NONE
Px0000215993L,HC STENT BILI EXPR 7X27MMX135CM H74938047730130,C1876,GROSS CHARGE,1616.0,BOTH,500058,NONE
Px0000216518L,HC BRUSH CYTO CATH RX M00545000,NONE,GROSS CHARGE,420.0,BOTH,500058,NONE
Px0000217246L,HC WIRE PT2 MS 185CM,C1769,GROSS CHARGE,241.0,BOTH,500058,NONE
Px0000217247L,HC WIRE PT2 LS 185CM,C1769,GROSS CHARGE,241.0,BOTH,500058,NONE
Px0000217570L,HC CATH ABL BSCI TIP LRG CRV 08MM M0044500THK20,C1733,GROSS CHARGE,3737.0,BOTH,500058,NONE
Px0000218253L,HC GUIDEWIRE PILOT 50 HT .014X190 1010480H,C1769,GROSS CHARGE,244.0,BOTH,500058,NONE
Px0000218254L,HC GUIDEWIRE PILOT 1010482H,C1769,GROSS CHARGE,244.0,BOTH,500058,NONE
Px0000218349L,HC SHEATH RCFW 12F 30CM CHECK-FLO G08956,C1894,GROSS CHARGE,246.0,BOTH,500058,NONE
Px0000218866L,HC SHEATH BRITE TIP 10FR 23CM 401023M,C1894,GROSS CHARGE,98.0,BOTH,500058,NONE
Px0000219209L,HC INST BIOP MONOPTY 18GX9CM 211810,NONE,GROSS CHARGE,150.0,BOTH,500058,NONE
Px0000219264L,HC BLN CONQ 7X40MMX75CM CQ7574,C1725,GROSS CHARGE,714.0,BOTH,500058,NONE
Px0000219404L,HC GUIDEWIRE PROWATER .014 180 AGH146000,C1769,GROSS CHARGE,263.0,BOTH,500058,NONE
Px0000219896L,HC SHEATH BRITETIP 10F 11CM 401011M,C1894,GROSS CHARGE,72.0,BOTH,500058,NONE
Px0000219972L,HC STENT VIATORR 10X5 PTB8105275,C1874,GROSS CHARGE,9153.0,BOTH,500058,NONE
Px0000219973L,HC STENT ENPROS VIATORR 10X6CM PTB8106275,C1874,GROSS CHARGE,9153.0,BOTH,500058,NONE
Px0000219974L,HC STENT VIATORR 10X7 PTB8107275,C1874,GROSS CHARGE,9153.0,BOTH,500058,NONE
Px0000219975L,HC STENT ENPROS VIATORR 10X8CM PTB8108275,C1874,GROSS CHARGE,9153.0,BOTH,500058,NONE
Px0000219997L,HC STENT WALSTENT 9F 16M/40M 75CM,C1876,GROSS CHARGE,2991.0,BOTH,500058,NONE
Px0000220009L,HC SET RETRIEVAL GUNTHER TULIP G13287,C1773,GROSS CHARGE,979.0,BOTH,500058,NONE
Px0000220011L,HC SHEATH FLEXR 10FR .038 40CM RB G32233,C1894,GROSS CHARGE,218.0,BOTH,500058,NONE
Px0000220591L,HC TUBE TRACH BIVONA 7.0 75HA70,NONE,GROSS CHARGE,682.0,BOTH,500058,NONE
Px0000221040L,HC KIT PERCLOSE PROGLIDE 6FR 1267303,C1760,GROSS CHARGE,620.0,BOTH,500058,NONE
Px0000221325L,HC SHEATH SAFE LONG 7FR 25CM HLS2507M,C1894,GROSS CHARGE,192.0,BOTH,500058,NONE
Px0000221416L,HC FILTERWIRE EZ SYSTEM 190CM H749201001900,C1884,GROSS CHARGE,3851.0,BOTH,500058,NONE
Px0000221565L,HC DEVICE BONE BIOPSY EXPRESS F07A,NONE,GROSS CHARGE,395.0,BOTH,500058,NONE
Px0000222154L,HC WIRE BALANCE M/W UNIV 190CM 1009660,C1769,GROSS CHARGE,244.0,BOTH,500058,NONE
Px0000222156L,HC CATH KIT RENE HIFLO W/.018 135 M001183020,C1887,GROSS CHARGE,1570.0,BOTH,500058,NONE
Px0000223139L,HC STENT EXPRESS SD 5 X 15 X 90 H74937911515900,C1876,GROSS CHARGE,1616.0,BOTH,500058,NONE
Px0000223140L,HC STENT EXPRESS SD 5 X 19 X 90 H74937912519900,C1876,GROSS CHARGE,1616.0,BOTH,500058,NONE
Px0000223142L,HC STENT BILI EXPR RENAL 6X18X90C H74937912618900,C1876,GROSS CHARGE,1616.0,BOTH,500058,NONE
Px0000223145L,HC STENT EXPRESS LD 6 X 37 X 75 H74938046640750,C1876,GROSS CHARGE,1616.0,BOTH,500058,NONE
Px0000223929L,HC SYR EMBOSPHERE 500-700 2ML S620GH,C1889,GROSS CHARGE,894.0,BOTH,500058,NONE
Px0000223930L,HC SYR EMBOSPHERE 300-500 2ML S420GH,C1889,GROSS CHARGE,894.0,BOTH,500058,NONE
Px0000223931L,HC SYR EMBOSPHERE 100-300 2ML S220GH,C1889,GROSS CHARGE,894.0,BOTH,500058,NONE
Px0000223984L,HC CATH CV MAC DL 9FR 10CM KT AK11142,C1751,GROSS CHARGE,301.0,BOTH,500058,NONE
Px0000227456L,HC WIRE ASAHI MIRACLBRO 300 3 AG14M350,C1769,GROSS CHARGE,451.0,BOTH,500058,NONE
Px0000227457L,HC WIRE ASAHI MIRACLBRO 300 6 AG14M360,C1769,GROSS CHARGE,451.0,BOTH,500058,NONE
