internal_revenue_code,description,code,payer,price,inpatient_outpatient,cms_certification_num,code_disambiguator
Px00098110590,HC PR 36405 BL DRAW < 3 YRS SCALP VEIN,36405,GROSS CHARGE,69.0,BOTH,500002,NONE
Px00098110592,NON-ROUTINE BL DRAW > 3 YRS,36410,GROSS CHARGE,44.0,BOTH,500002,NONE
Px00098110593,HC PR 36420 VEIN ACCESS CUTDOWN < 1 YR,36420,GROSS CHARGE,134.0,BOTH,500002,NONE
Px00098110594,HC PR 36425 VEIN ACCESS CUTDOWN > 1 YR,36425,GROSS CHARGE,103.0,BOTH,500002,NONE
Px00032010002,HC XR CISTERNOGRAM,70015,GROSS CHARGE,2653.0,BOTH,500002,NONE
Px00032010003,HC XR EYE FOR FOREIGN BODY,70030,GROSS CHARGE,432.0,BOTH,500002,NONE
Px00032010004,HC XR TOES(S) 2 VIEWS,73660,GROSS CHARGE,357.0,BOTH,500002,NONE
Px00031010707,HC MOLECULAR PATH LEVEL 7,81406,GROSS CHARGE,4746.0,BOTH,500002,NONE
Px00032010006,HC XR JAW 1-3 VIEWS,70100,GROSS CHARGE,442.0,BOTH,500002,NONE
Px00032010007,HC XR JAW 4+ VIEWS,70110,GROSS CHARGE,524.0,BOTH,500002,NONE
Px00032010008,HC XR MASTOIDS 1-2 VIEWS,70120,GROSS CHARGE,524.0,BOTH,500002,NONE
Px00032010009,HC XR MASTOIDS 3+ VIEWS,70130,GROSS CHARGE,662.0,BOTH,500002,NONE
Px00032010011,HC XR FACIAL BONES 1-2 VIEWS,70140,GROSS CHARGE,524.0,BOTH,500002,NONE
Px00032010012,HC XR FACIAL BONES 3+ VIEWS,70150,GROSS CHARGE,662.0,BOTH,500002,NONE
Px00032010014,HC XR NASAL BONES 3+ VIEWS,70160,GROSS CHARGE,442.0,BOTH,500002,NONE
Px00032010016,HC XR OPTIC FORAMINA,70190,GROSS CHARGE,524.0,BOTH,500002,NONE
Px00032010017,HC XR ORBITS 4+ VIEWS,70200,GROSS CHARGE,662.0,BOTH,500002,NONE
Px00032010018,HC XR SINUSES 1-2 VIEWS,70210,GROSS CHARGE,524.0,BOTH,500002,NONE
Px0000591044L,HC GLIDESHEATH SLENDER 6FR 601065,C1894,GROSS CHARGE,408.0,BOTH,500002,NONE
Px00032010020,HC XR SINUSES 3+ VIEWS,70220,GROSS CHARGE,662.0,BOTH,500002,NONE
Px00032010021,HC XR SELLA TURCICA,70240,GROSS CHARGE,357.0,BOTH,500002,NONE
Px00032010022,HC XR SKULL 1-3 VIEWS,70250,GROSS CHARGE,524.0,BOTH,500002,NONE
Px00032010023,HC XR SKULL 4+ VIEWS,70260,GROSS CHARGE,751.0,BOTH,500002,NONE
Px00032010027,HC XR JAW JOINT,70328,GROSS CHARGE,658.0,BOTH,500002,NONE
Px00032010028,HC XR JAW JOINT BILAT,70330,GROSS CHARGE,704.0,BOTH,500002,NONE
Px00032010031,HC XR NECK SOFT TISSUE,70360,GROSS CHARGE,296.0,BOTH,500002,NONE
Px00032010035,HC XR SALIVARY GLAND FOR CALCULUS,70380,GROSS CHARGE,765.0,BOTH,500002,NONE
Px00032010036,HC XR SALIVARY DUCT SIALOGRAPHY,70390,GROSS CHARGE,821.0,BOTH,500002,NONE
Px00032010039,HC XR BONE LENGTH STUDY,77073,GROSS CHARGE,662.0,BOTH,500002,NONE
Px0000595314L,HC CATH GDE LNCHR PAPA 5FR,C1887,GROSS CHARGE,213.0,BOTH,500002,NONE
Px00032010040,HC XR BONE SURVEY LIMITED,77074,GROSS CHARGE,832.0,BOTH,500002,NONE
Px00032010041,HC XR ESOPHAGUS CONTRAST,74220,GROSS CHARGE,829.0,BOTH,500002,NONE
Px00032010045,HC XR RIBS 2 VIEWS,71100,GROSS CHARGE,482.0,BOTH,500002,NONE
Px00032010046,HC XR RIBS/CHEST,71101,GROSS CHARGE,747.0,BOTH,500002,NONE
Px00032010048,HC XR RIBS BILAT,71110,GROSS CHARGE,649.0,BOTH,500002,NONE
Px00032010049,HC XR RIBS/CHEST BILAT,71111,GROSS CHARGE,751.0,BOTH,500002,NONE
Px00032010050,HC XR STERNUM,71120,GROSS CHARGE,547.0,BOTH,500002,NONE
Px00032010051,HC XR STERNO-CLAVICULAR JOINTS,71130,GROSS CHARGE,587.0,BOTH,500002,NONE
Px00032010053,HC XR SPINE 1 VIEW ANY LEVEL,72020,GROSS CHARGE,357.0,BOTH,500002,NONE
Px00032010055,HC XR CERVICAL SPINE LESS THAN 3 VIEWS,72040,GROSS CHARGE,504.0,BOTH,500002,NONE
Px0000574969L,HC GWIRE BMW 014 J 190CM,C1769,GROSS CHARGE,283.0,BOTH,500002,NONE
Px00032010056,HC XR CERVICAL SPINE 4 OR 5 VIEWS,72050,GROSS CHARGE,751.0,BOTH,500002,NONE
Px00032010057,HC XR CERVICAL SPINE 6 OR MORE VIEWS,72052,GROSS CHARGE,946.0,BOTH,500002,NONE
Px00032010059,HC XR SPINE 2 VIEWS THORACIC,72070,GROSS CHARGE,497.0,BOTH,500002,NONE
Px00032010060,HC XR SPINE 3 VIEWS THORACIC,72072,GROSS CHARGE,620.0,BOTH,500002,NONE
Px00032010062,HC XR SPINE 2 VIEWS THORACO-LUMBAR,72080,GROSS CHARGE,564.0,BOTH,500002,NONE
Px00032010065,HC XR SPINE 2-3 VIEWS LUMBAR,72100,GROSS CHARGE,564.0,BOTH,500002,NONE
Px00032010066,HC XR SPINE 4+ VIEWS LUMBAR,72110,GROSS CHARGE,767.0,BOTH,500002,NONE
Px00032010067,HC XR SPINE LUMBAR INCL BENDING,72114,GROSS CHARGE,946.0,BOTH,500002,NONE
Px00032010068,HC XR SPINE 2-3 VIEWS LUMBAR BEND ONLY,72120,GROSS CHARGE,751.0,BOTH,500002,NONE
Px00032010069,HC XR PELVIS 1-2 VIEWS,72170,GROSS CHARGE,442.0,BOTH,500002,NONE
Px0000575026L,HC GWIRE PROWATER FLEX J 180CM,C1769,GROSS CHARGE,305.0,BOTH,500002,NONE
Px00032010072,HC XR PELVIS 3+ VIEWS,72190,GROSS CHARGE,604.0,BOTH,500002,NONE
Px00032010073,HC XR SACROILIAC JOINTS 1-2 VIEWS,72200,GROSS CHARGE,357.0,BOTH,500002,NONE
Px00032010074,HC XR SACROILIAC JOINTS 3+ VIEWS,72202,GROSS CHARGE,524.0,BOTH,500002,NONE
Px00032010075,HC XR TAILBONE 2+ VIEWS,72220,GROSS CHARGE,482.0,BOTH,500002,NONE
Px00032010076,HC XR MYELOGRAPHY CERVICAL,72240,GROSS CHARGE,2856.0,BOTH,500002,NONE
Px00032010077,HC XR MYELOGRAPHY THORACIC,72255,GROSS CHARGE,2607.0,BOTH,500002,NONE
Px00032010078,HC XR MYELOGRAPHY LUMBAR,72265,GROSS CHARGE,2455.0,BOTH,500002,NONE
Px00032010079,HC XR MYELOGRAPHY 2+ SPINAL REGIONS,72270,GROSS CHARGE,3668.0,BOTH,500002,NONE
Px00032010081,HC XR DISKOGRAPHY CERVICAL/THORACIC,72285,GROSS CHARGE,2372.0,BOTH,500002,NONE
Px00032010083,HC XR DISKOGRAPHY LUMBAR,72295,GROSS CHARGE,1768.0,BOTH,500002,NONE
Px0000591040L,HC DEV PRESS ASST SAFGRD 24CM,NONE,GROSS CHARGE,304.0,BOTH,500002,NONE
Px00032010085,HC XR CLAVICLE  UNILAT,73000,GROSS CHARGE,442.0,BOTH,500002,NONE
Px00032010086,HC XR ELBOW LIMITED,73070,GROSS CHARGE,442.0,BOTH,500002,NONE
Px00032010088,HC XR HEEL 2 VIEWS,73650,GROSS CHARGE,400.0,BOTH,500002,NONE
Px00032010089,HC XR SCAPULA,73010,GROSS CHARGE,442.0,BOTH,500002,NONE
Px00032010091,HC XR FOOT 3 VIEWS,73630,GROSS CHARGE,448.0,BOTH,500002,NONE
Px00032010092,HC XR SHOULDER 1 VIEW,73020,GROSS CHARGE,400.0,BOTH,500002,NONE
Px00032010097,HC XR CONTRAST SHOULDER,73040,GROSS CHARGE,1267.0,BOTH,500002,NONE
Px00032010098,HC XR CONTRAST ANKLE,73615,GROSS CHARGE,1267.0,BOTH,500002,NONE
Px00032010099,HC XR SHOULDER ACROMIO-CLAVICULAR JOINTS,73050,GROSS CHARGE,564.0,BOTH,500002,NONE
Px00032010100,HC XR JAW PANARAMIC,70355,GROSS CHARGE,482.0,BOTH,500002,NONE
Px00045010138,HC ED DISTAL RADIAL FRACTURE CDM,25606,GROSS CHARGE,6675.0,BOTH,500002,NONE
Px00032010101,HC XR HUMERUS 1 VIEW,73060,GROSS CHARGE,482.0,BOTH,500002,NONE
Px00032010102,HC XR HUMERUS 2+ VIEWS,73060,GROSS CHARGE,482.0,BOTH,500002,NONE
Px00032010105,HC XR ELBOW 2 VIEW,73070,GROSS CHARGE,442.0,BOTH,500002,NONE
Px00032010106,HC XR ELBOW 3 VIEWS,73080,GROSS CHARGE,482.0,BOTH,500002,NONE
Px00032010110,HC XR FOOT 2 VIEWS,73620,GROSS CHARGE,417.0,BOTH,500002,NONE
Px00032010111,HC XR ARTHROGRAM OF ELBOW,73085,GROSS CHARGE,1267.0,BOTH,500002,NONE
Px00032010112,HC XR FOREARM 2 VIEWS,73090,GROSS CHARGE,442.0,BOTH,500002,NONE
Px00032010115,HC XR ARM INFANT,73092,GROSS CHARGE,442.0,BOTH,500002,NONE
Px00032010117,HC XR WRIST 1 VIEW,73100,GROSS CHARGE,417.0,BOTH,500002,NONE
Px00032010118,HC XR WRIST 2 VIEWS,73100,GROSS CHARGE,417.0,BOTH,500002,NONE
Px00030012388,HC PHENOTYPE INFECT AGENT DRUG,87900,GROSS CHARGE,423.0,BOTH,500002,NONE
Px00032010119,HC XR WRIST 3+ VIEWS,73110,GROSS CHARGE,448.0,BOTH,500002,NONE
Px00032010122,HC XR CONTRAST WRIST,73115,GROSS CHARGE,1086.0,BOTH,500002,NONE
Px00032010125,HC XR HAND 1 VIEW,73120,GROSS CHARGE,417.0,BOTH,500002,NONE
Px00032010127,HC XR HAND 2 VIEWS,73120,GROSS CHARGE,417.0,BOTH,500002,NONE
Px00032010129,HC XR HAND 3+ VIEWS,73130,GROSS CHARGE,448.0,BOTH,500002,NONE
Px00032010131,HC XR FINGERS(S) 2 VIEWS,73140,GROSS CHARGE,357.0,BOTH,500002,NONE
Px00032010140,HC XR CONTRAST HIP,73525,GROSS CHARGE,1267.0,BOTH,500002,NONE
Px00032010149,HC XR KNEE 1-2 VIEWS,73560,GROSS CHARGE,482.0,BOTH,500002,NONE
Px00032010152,HC XR KNEE 3 VIEWS,73562,GROSS CHARGE,557.0,BOTH,500002,NONE
Px00032010154,HC XR KNEE 4+ VIEWS,73564,GROSS CHARGE,708.0,BOTH,500002,NONE
Px0000305823L,HC DRSG KIT VAC GRANUFOAM LG M827505310S,NONE,GROSS CHARGE,271.0,BOTH,500002,NONE
Px00032010156,HC XR KNEES STANDING BILAT,73565,GROSS CHARGE,442.0,BOTH,500002,NONE
Px00032010157,HC XR CONTRAST KNEE JOINT,73580,GROSS CHARGE,1588.0,BOTH,500002,NONE
Px00032010159,HC XR LOWER LEG,73590,GROSS CHARGE,442.0,BOTH,500002,NONE
Px00032010161,HC XR LEG INFANT,73592,GROSS CHARGE,442.0,BOTH,500002,NONE
Px00032010163,HC XR ANKLE 2 VIEWS,73600,GROSS CHARGE,417.0,BOTH,500002,NONE
Px00032010165,HC XR ANKLE 3 VIEWS,73610,GROSS CHARGE,513.0,BOTH,500002,NONE
Px00032010175,HC XR ABDOMEN SERIES,74022,GROSS CHARGE,512.0,BOTH,500002,NONE
Px00032010176,HC XR PERITONEUM,74190,GROSS CHARGE,1348.0,BOTH,500002,NONE
Px00032010177,HC XR CONTRAST THROAT,74210,GROSS CHARGE,818.0,BOTH,500002,NONE
Px00032010179,HC XR CINE/VIDEO THROAT/ESOPH,74230,GROSS CHARGE,897.0,BOTH,500002,NONE
Px0000611416L,HC LEAD PACER ACTV FIX STR 45 CM 7740,C1898,GROSS CHARGE,840.0,BOTH,500002,NONE
Px00032010181,HC XR RADIOLOGIC EXAM UPR GI TRC SINGLE CONTRAST STUDY CDM,74240,GROSS CHARGE,1510.0,BOTH,500002,NONE
Px00032010184,HC XR RADIOLOGIC EXAM UPR GI TRC DOUBLE CONTRAST STUDY CDM,74246,GROSS CHARGE,1670.0,BOTH,500002,NONE
Px00032010187,HC XR SMALL BOWEL,74250,GROSS CHARGE,801.0,BOTH,500002,NONE
Px00032010188,HC XR RADIOLOGIC EXAM SMALL INT DOUBLE CONTRAST STUDY CDM,74251,GROSS CHARGE,897.0,BOTH,500002,NONE
Px00032010191,HC XR CONTRAST EXAM COLON,74270,GROSS CHARGE,1176.0,BOTH,500002,NONE
Px00032010192,HC XR CONTRAST EXAM OF COLON W/ AIR,74280,GROSS CHARGE,1541.0,BOTH,500002,NONE
Px00032010193,HC XR CONTRAST EXAM OF COLON INTUSSUSCEPTION,74283,GROSS CHARGE,1547.0,BOTH,500002,NONE
Px00032010194,HC XR CONTRAST GALLBLADDER,74290,GROSS CHARGE,512.0,BOTH,500002,NONE
Px00032010196,HC XR BILE DUCTS/PANCREAS INTRAOP,74300,GROSS CHARGE,1019.0,BOTH,500002,NONE
Px00032010201,HC XR BILE DUCT ENDOSCOPY,74328,GROSS CHARGE,2162.0,BOTH,500002,NONE
Px0000314807L,HC FEM COMPRESSION WITH MANOMETER C11165,NONE,GROSS CHARGE,369.0,BOTH,500002,NONE
Px00032010202,HC XR FOR PANCREAS ENDOSCOPY CATH,74329,GROSS CHARGE,2162.0,BOTH,500002,NONE
Px00032010203,HC XR BILE/PANC ENDOSCOPY,74330,GROSS CHARGE,2162.0,BOTH,500002,NONE
Px00032010204,HC XR GUIDE FOR GI TUBE,74340,GROSS CHARGE,974.0,BOTH,500002,NONE
Px00032010208,HC UROGRAPHY W OR W/O TOMOGRAPHY,74400,GROSS CHARGE,1163.0,BOTH,500002,NONE
Px00032010209,HC UROGRAPHY INFUSION,74410,GROSS CHARGE,1627.0,BOTH,500002,NONE
Px00032010210,HC UROGRAPHY INFUSION W/TOMOGRAPHY,74415,GROSS CHARGE,3161.0,BOTH,500002,NONE
Px00032010211,HC UROGRAPHY RETROGRADE,74420,GROSS CHARGE,1811.0,BOTH,500002,NONE
Px00032010212,HC UROGRAPHY ANTEGRADE,74425,GROSS CHARGE,918.0,BOTH,500002,NONE
Px00032010213,HC XR CONTRAST BLADDER,74430,GROSS CHARGE,801.0,BOTH,500002,NONE
Px00032010216,HC XR URETHROCYSTOGRAM RETRO,74450,GROSS CHARGE,801.0,BOTH,500002,NONE
Px0000611411L,HC PACEMAKER ACCOLADE VR MRI L310,C1786,GROSS CHARGE,4672.0,BOTH,500002,NONE
Px00032010217,HC XR URETHROCYSTOGRAM VOIDING,74455,GROSS CHARGE,1086.0,BOTH,500002,NONE
Px00032010218,HC XR KIDNEY LESION,74470,GROSS CHARGE,727.0,BOTH,500002,NONE
Px00032010221,HC CHG DILATION URETERS/URETHRA RS&I,74485,GROSS CHARGE,5355.0,BOTH,500002,NONE
Px00032010223,HC XR FEMALE GENITAL TRACT,74740,GROSS CHARGE,981.0,BOTH,500002,NONE
Px00032010225,HC XR PERINEUM,74775,GROSS CHARGE,810.0,BOTH,500002,NONE
Px00032010227,HC AORTOGRAPHY THORACIC BY SERIAL,75605,GROSS CHARGE,8023.0,BOTH,500002,NONE
Px00032010228,HC AORTOGRAPHY ABDOMINAL BY SERIAL,75625,GROSS CHARGE,8023.0,BOTH,500002,NONE
Px00032010229,HC XR AORTOGRAPHY ABDL BI ILIOFEM LOW EXTREM CATH RS&I,75630,GROSS CHARGE,8039.0,BOTH,500002,NONE
Px00032010239,HC ANGIOGRAM SPINE,75705,GROSS CHARGE,3644.0,BOTH,500002,NONE
Px00032010240,HC XR ARTERY ARM/LEG,75710,GROSS CHARGE,8023.0,BOTH,500002,NONE
Px0000611417L,HC LEAD PACER ACTV FIX STR 52 CM 7741,C1898,GROSS CHARGE,840.0,BOTH,500002,NONE
Px00032010241,HC XR ANGIOGRAPHY EXTREMITY BILATERAL RS&I,75716,GROSS CHARGE,8023.0,BOTH,500002,NONE
Px00032010244,HC XR ARTERY VISCERAL,75726,GROSS CHARGE,8883.0,BOTH,500002,NONE
Px00032010245,HC XR ANGIOGRAPHY ADRENAL UNILATERAL SLCTV RS&I,75731,GROSS CHARGE,8023.0,BOTH,500002,NONE
Px00032010246,HC XR ARTERY ADRENALS BILAT,75733,GROSS CHARGE,8023.0,BOTH,500002,NONE
Px00032010247,HC XR ARTERY PELVIS SELECTIVE,75736,GROSS CHARGE,8023.0,BOTH,500002,NONE
Px00032010248,HC XR ARTERY LUNG,75741,GROSS CHARGE,8023.0,BOTH,500002,NONE
Px00032010249,HC XR ARTERY LUNGS BILAT,75743,GROSS CHARGE,8023.0,BOTH,500002,NONE
Px00032010250,HC XR ARTERY LUNG NON-SELECTIVE,75746,GROSS CHARGE,7719.0,BOTH,500002,NONE
Px00032010252,HC ANGIO EA ADDITIONAL VESSEL,75774,GROSS CHARGE,2792.0,BOTH,500002,NONE
Px00032010260,HC XR VEIN ARM/LEG,75820,GROSS CHARGE,2877.0,BOTH,500002,NONE
Px0000611409L,HC PACEMAKER ACCOLADE DR EL MRI L331,C1785,GROSS CHARGE,5548.0,BOTH,500002,NONE
Px00032010261,HC XR VEIN ARMS/LEGS BILAT,75822,GROSS CHARGE,2877.0,BOTH,500002,NONE
Px00032010262,HC XR VEIN INFERIOR VENA CAVA,75825,GROSS CHARGE,8023.0,BOTH,500002,NONE
Px00032010263,HC XR VEIN SUPERIOR VENA CAVA,75827,GROSS CHARGE,7571.0,BOTH,500002,NONE
Px00032010264,HC XR VEIN KIDNEY,75831,GROSS CHARGE,8883.0,BOTH,500002,NONE
Px00032010268,HC XR VEIN SINUS/JUGULAR,75860,GROSS CHARGE,2967.0,BOTH,500002,NONE
Px00032010276,HC XR ADDITIONAL FILMS/VIEWS,NONE,GROSS CHARGE,179.0,BOTH,500002,NONE
Px0000447773L,HC CATH PREP F/SAVI DEVI,NONE,GROSS CHARGE,763.0,BOTH,500002,NONE
Px0000454751L,HC TRAY SAVI-08 GAMMA APPLCATR SAVI08GAMMA,C1728,GROSS CHARGE,6302.0,BOTH,500002,NONE
Px00032010284,HC VENOUS SAMPLING BY CATHETER,75893,GROSS CHARGE,8023.0,BOTH,500002,NONE
Px00032010287,HC FOLLOW-UP ANGIOGRAPHY W/ EXISTING CATH,75898,GROSS CHARGE,4826.0,BOTH,500002,NONE
Px0000611418L,HC LEAD PACER ACTV FIX STR 59CM 7742,C1898,GROSS CHARGE,840.0,BOTH,500002,NONE
Px00032010289,HC REMOVE CVA DEVICE OBSTRUCT,75901,GROSS CHARGE,2125.0,BOTH,500002,NONE
Px00032010290,HC REMOVE CVA LUMEN OBSTRUCT,75902,GROSS CHARGE,2125.0,BOTH,500002,NONE
Px00030110182,HC ASSAY OF FREE THYROXINE #,84439,GROSS CHARGE,14.0,BOTH,500002,NONE
Px00032010307,HC VASCULAR BIOPSY TRANSCATHETER,75970,GROSS CHARGE,4470.0,BOTH,500002,NONE
Px00032010311,HC XR CONTROL CATHETER CHANGE,75984,GROSS CHARGE,2044.0,BOTH,500002,NONE
Px00032010312,HC ABSCESS DRAINAGE W IMG GUIDANCE,75989,GROSS CHARGE,2184.0,BOTH,500002,NONE
Px00032010318,HC FLUOROSCOPY < 1 HR,76000,GROSS CHARGE,787.0,BOTH,500002,NONE
Px00032010320,HC XR PEDIATRIC FOREIGN BODY 1 VW,76010,GROSS CHARGE,787.0,BOTH,500002,NONE
Px00032010321,HC XR FISTULA/ABCESS/SINUS,76080,GROSS CHARGE,801.0,BOTH,500002,NONE
Px00032010322,HC XR SURGICAL SPECIMEN,76098,GROSS CHARGE,2071.0,BOTH,500002,NONE
Px00044010001,HC EVAL AUD REHAB STATUS,92626,GROSS CHARGE,451.0,BOTH,500002,NONE
Px0000484742L,HC PACER ACCOLADE SR,C1786,GROSS CHARGE,5126.0,BOTH,500002,NONE
Px00032010323,HC TOMOGRAPHY SINGLE PLANE,76100,GROSS CHARGE,865.0,BOTH,500002,NONE
Px00092010074,HC CONTINUOUS GLUC MNTR PT PROV EQP,95249,GROSS CHARGE,190.0,BOTH,500002,NONE
Px00032010330,HC FLUORO CENTRAL VENOUS ACCESS DEV PLACEMENT,77001,GROSS CHARGE,1136.0,BOTH,500002,NONE
Px00032010331,HC FLUORO LOC FOR NDL BX/ASPIR,77002,GROSS CHARGE,1261.0,BOTH,500002,NONE
Px00032010332,HC FLUOROGUIDE FOR SPINE INJECT,77003,GROSS CHARGE,1265.0,BOTH,500002,NONE
Px00032010335,HC XR OF MAMMARY DUCT SINGLE,77053,GROSS CHARGE,1289.0,BOTH,500002,NONE
Px00032010336,HC XR OF MAMMARY DUCTS MULTIPLE,77054,GROSS CHARGE,1478.0,BOTH,500002,NONE
Px00032010337,HC XR MANUAL APPL STRESS PFRMD PHYS/QHP JOINT FILMS,77071,GROSS CHARGE,400.0,BOTH,500002,NONE
Px00032010338,HC XR BONE AGE STUDY,77072,GROSS CHARGE,442.0,BOTH,500002,NONE
Px00032010341,HC XR BONE SURVEY COMPLETE,77075,GROSS CHARGE,1533.0,BOTH,500002,NONE
Px00044410001,HC EVAL AUD STATUS REHAB ADD-ON,92627,GROSS CHARGE,91.0,BOTH,500002,NONE
Px00032010342,HC XR BONE SURVEY INFANT,77076,GROSS CHARGE,1153.0,BOTH,500002,NONE
Px00032010343,HC XR JOINT SURVEY 1 VIEW,77077,GROSS CHARGE,983.0,BOTH,500002,NONE
Px00032010344,HC DXA BONE DENSITY AXIAL,77080,GROSS CHARGE,556.0,BOTH,500002,NONE
Px00032010345,HC BONE DENSITY PERIPHERAL SKELETON,77081,GROSS CHARGE,383.0,BOTH,500002,NONE
